2085638213,Clinton St,Hoboken,NJ,07030,$3635/mo,2 bds  2 ba  975 sqft,Clinton St Hoboken NJ,https://www.zillow.com/homedetails/Clinton-St-Hoboken-NJ-07030/2085638213_zpid/,Apartment for rent,40.752650,-74.030030
2085638253,Clinton St,Hoboken,NJ,07030,$3585/mo,2 bds  2 ba  935 sqft,Clinton St Hoboken NJ,https://www.zillow.com/homedetails/Clinton-St-Hoboken-NJ-07030/2085638253_zpid/,Apartment for rent,40.752650,-74.030030
2085638316,Clinton St,Hoboken,NJ,07030,$3575/mo,2 bds  2 ba  909 sqft,Clinton St Hoboken NJ,https://www.zillow.com/homedetails/Clinton-St-Hoboken-NJ-07030/2085638316_zpid/,Apartment for rent,40.752650,-74.030030
2085638410,Clinton St,Hoboken,NJ,07030,$3560/mo,2 bds  2 ba  900 sqft,Clinton St Hoboken NJ,https://www.zillow.com/homedetails/Clinton-St-Hoboken-NJ-07030/2085638410_zpid/,Apartment for rent,40.752650,-74.030030
2085638492,Clinton St,Hoboken,NJ,07030,$3525/mo,2 bds  2 ba  875 sqft,Clinton St Hoboken NJ,https://www.zillow.com/homedetails/Clinton-St-Hoboken-NJ-07030/2085638492_zpid/,Apartment for rent,40.752650,-74.030030
2085638825,Willow Ave,Hoboken,NJ,07030,$4325/mo,2 bds  2 ba  1261 sqft,Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/Willow-Ave-Hoboken-NJ-07030/2085638825_zpid/,Apartment for rent,40.752990,-74.029920
2085638899,Willow Ave,Hoboken,NJ,07030,$4350/mo,2 bds  2 ba  1210 sqft,Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/Willow-Ave-Hoboken-NJ-07030/2085638899_zpid/,Apartment for rent,40.752990,-74.029920
2085639013,Willow Ave,Hoboken,NJ,07030,$4125/mo,2 bds  2 ba  1167 sqft,Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/Willow-Ave-Hoboken-NJ-07030/2085639013_zpid/,Apartment for rent,40.752990,-74.029920
2085639160,Willow Ave,Hoboken,NJ,07030,$4400/mo,2 bds  2 ba  1124 sqft,Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/Willow-Ave-Hoboken-NJ-07030/2085639160_zpid/,Apartment for rent,40.752990,-74.029920
66466308,812 Grand St APT 304,HOBOKEN,NJ,07030,$3600/mo,2 bds  2 ba  1174 sqft,812 Grand St APT 304 Hoboken NJ,https://www.zillow.com/homedetails/812-Grand-St-APT-304-Hoboken-NJ-07030/66466308_zpid/,Apartment for rent,40.748019,-74.033681
2085640130,132 Madison St,Hoboken,NJ,07030,$2800/mo,2 bds  1 ba  750 sqft,132 Madison St Hoboken NJ,https://www.zillow.com/homedetails/132-Madison-St-Hoboken-NJ-07030/2085640130_zpid/,Apartment for rent,40.740134,-74.039058
38882265,551 Observer Hwy APT 11A,Hoboken,NJ,07030,$2850/mo,2 bds  2 ba  974 sqft,551 Observer Hwy APT 11A Hoboken NJ,https://www.zillow.com/homedetails/551-Observer-Hwy-APT-11A-Hoboken-NJ-07030/38882265_zpid/,Apartment for rent,40.736959,-74.040204
2114886647,220 Madison St,Hoboken,NJ,07030,$4000/mo,4 bds  2 ba  1300 sqft,220 Madison St Hoboken NJ,https://www.zillow.com/homedetails/220-Madison-St-Hoboken-NJ-07030/2114886647_zpid/,Apartment for rent,40.741014,-74.038812
40.751355--74.025316,None,None,None,None,None,2 $3965+,1201 Hudson St Hoboken NJ,https://www.zillow.com/b/The-Vanguard-at-The-Shipyard-Hoboken-NJ/40.751355-74.025316_ll/,The Vanguard at The Shipyard,40.751355,-74.025316
2085648054,640 2nd St,Hoboken,NJ,07030,$2700/mo,1 bd  1 ba  817 sqft,640 2nd St Hoboken NJ,https://www.zillow.com/homedetails/640-2nd-St-Hoboken-NJ-07030/2085648054_zpid/,Apartment for rent,40.740529,-74.040093
2086614669,113 14th St,Hoboken,NJ,07030,$2400/mo,1 bd  1 ba  600 sqft,113 14th St Hoboken NJ,https://www.zillow.com/homedetails/113-14th-St-Hoboken-NJ-07030/2086614669_zpid/,Apartment for rent,40.753138,-74.026810
2085653082,1118 Washington St # 1,Hoboken,NJ,07030,$2400/mo,2 bds  1 ba  -- sqft,1118 Washington St # 1 Hoboken NJ,https://www.zillow.com/homedetails/1118-Washington-St-1-Hoboken-NJ-07030/2085653082_zpid/,Apartment for rent,40.750728,-74.027179
2085653255,651 Monroe St,Hoboken,NJ,07030,$1650/mo,1 bd  1 ba  -- sqft,651 Monroe St Hoboken NJ,https://www.zillow.com/homedetails/651-Monroe-St-Hoboken-NJ-07030/2085653255_zpid/,Apartment for rent,40.745678,-74.037883
2087716392,1329 Willow Ave,Hoboken,NJ,07030,$1650/mo,1 bd  1 ba  600 sqft,1329 Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/1329-Willow-Ave-Hoboken-NJ-07030/2087716392_zpid/,Apartment for rent,40.753282,-74.029671
2085654144,Park Ave,Hoboken,NJ,07030,$1650/mo,Studio  1 ba  550 sqft,Park Ave Hoboken NJ,https://www.zillow.com/homedetails/Park-Ave-Hoboken-NJ-07030/2085654144_zpid/,Apartment for rent,40.743950,-74.031750
2085654441,403 Washington Street 1 # 1,Hoboken,NJ,07030,$2700/mo,2 bds  1 ba  -- sqft,403 Washington Street 1 # 1 Hoboken NJ,https://www.zillow.com/homedetails/403-Washington-Street-1-1-Hoboken-NJ-07030/2085654441_zpid/,Apartment for rent,40.741371,-74.029518
2098777383,923 Willow Ave APT 8,Hoboken,NJ,07030,$2300/mo,2 bds  1 ba  -- sqft,923 Willow Ave APT 8 Hoboken NJ,https://www.zillow.com/homedetails/923-Willow-Ave-APT-8-Hoboken-NJ-07030/2098777383_zpid/,Apartment for rent,40.748572,-74.031009
2102493917,10th St,Hoboken,NJ,07030,$2600/mo,2 bds  1 ba  800 sqft,10th St Hoboken NJ,https://www.zillow.com/homedetails/10th-St-Hoboken-NJ-07030/2102493917_zpid/,Apartment for rent,40.747280,-74.027890
2085657446,Jackson St,Hoboken,NJ,07030,$3400/mo,2 bds  2 ba  1300 sqft,Jackson St Hoboken NJ,https://www.zillow.com/homedetails/Jackson-St-Hoboken-NJ-07030/2085657446_zpid/,Apartment for rent,40.745250,-74.039180
2085658786,439 Jefferson St # 5M,Hoboken,NJ,07030,$2900/mo,2 bds  2 ba  -- sqft,439 Jefferson St # 5M Hoboken NJ,https://www.zillow.com/homedetails/439-Jefferson-St-5M-Hoboken-NJ-07030/2085658786_zpid/,Apartment for rent,40.742889,-74.036780
2085658853,Madison St,Hoboken,NJ,07030,$2100/mo,1 bd  1 ba  -- sqft,Madison St Hoboken NJ,https://www.zillow.com/homedetails/Madison-St-Hoboken-NJ-07030/2085658853_zpid/,Apartment for rent,40.742720,-74.038000
2085658887,234 Hudson St # B1,Hoboken,NJ,07030,$2000/mo,1 bd  1 ba  750 sqft,234 Hudson St # B1 Hoboken NJ,https://www.zillow.com/homedetails/234-Hudson-St-B1-Hoboken-NJ-07030/2085658887_zpid/,Apartment for rent,40.739031,-74.029427
2085659030,Adams St,Hoboken,NJ,07030,$2850/mo,2 bds  1 ba  -- sqft,Adams St Hoboken NJ,https://www.zillow.com/homedetails/Adams-St-Hoboken-NJ-07030/2085659030_zpid/,Apartment for rent,40.745870,-74.035080
2085659248,Monroe St,Hoboken,NJ,07030,$1800/mo,1 bd  1 ba  -- sqft,Monroe St Hoboken NJ,https://www.zillow.com/homedetails/Monroe-St-Hoboken-NJ-07030/2085659248_zpid/,Apartment for rent,40.744920,-74.037320
2085660656,Madison St,Hoboken,NJ,07030,$2200/mo,2 bds  1 ba  546 sqft,Madison St Hoboken NJ,https://www.zillow.com/homedetails/Madison-St-Hoboken-NJ-07030/2085660656_zpid/,Condo for rent,40.742720,-74.038000
2085662576,16th St,Hoboken,NJ,07030,$3700/mo,2 bds  2 ba  -- sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085662576_zpid/,Apartment for rent,40.756100,-74.028030
2100862543,205 3rd St,Hoboken,NJ,07030,$1850/mo,1 bd  1 ba  700 sqft,205 3rd St Hoboken NJ,https://www.zillow.com/homedetails/205-3rd-St-Hoboken-NJ-07030/2100862543_zpid/,Apartment for rent,40.740192,-74.032188
2085666795,1020-1022 Park Ave # 4,Hoboken,NJ,07030,$2650/mo,2 bds  1 ba  -- sqft,1020-1022 Park Ave # 4 Hoboken NJ,https://www.zillow.com/homedetails/1020-1022-Park-Ave-4-Hoboken-NJ-07030/2085666795_zpid/,Apartment for rent,40.749610,-74.030321
1004292931,None,None,None,None,None,4 $6995+,527 Monroe St Hoboken NJ,https://www.zillow.com/b/527-Monroe-St-Hoboken-NJ/40.744762-74.038058_ll/,For Rent,40.744762,-74.038058
38884133,712 Willow Ave APT 2C,Hoboken,NJ,07030,$2300/mo,2 bds  1 ba  507 sqft,712 Willow Ave APT 2C Hoboken NJ,https://www.zillow.com/homedetails/712-Willow-Ave-APT-2C-Hoboken-NJ-07030/38884133_zpid/,Apartment for rent,40.745941,-74.032348
2113217174,1210 Washington St,Hoboken,NJ,07030,$2369/mo,1 bd  1 ba  953 sqft,1210 Washington St Hoboken NJ,https://www.zillow.com/homedetails/1210-Washington-St-Hoboken-NJ-07030/2113217174_zpid/,Apartment for rent,40.751676,-74.026975
2116257224,404 Adams St APT 3,Hoboken,NJ,07030,$1925/mo,1 bd  1 ba  850 sqft,404 Adams St APT 3 Hoboken NJ,https://www.zillow.com/homedetails/404-Adams-St-APT-3-Hoboken-NJ-07030/2116257224_zpid/,Apartment for rent,40.742684,-74.036362
2085672944,Jackson St,Hoboken,NJ,07030,$2550/mo,1 bd  1 ba  -- sqft,Jackson St Hoboken NJ,https://www.zillow.com/homedetails/Jackson-St-Hoboken-NJ-07030/2085672944_zpid/,Apartment for rent,40.739240,-74.041040
2005956757,None,None,None,None,None,1 $1650 3 $2800,617 Monroe St Hoboken NJ,https://www.zillow.com/b/617-Monroe-St-Hoboken-NJ/40.745692-74.037775_ll/,For Rent,40.745692,-74.037775
2085673296,Madison St,Hoboken,NJ,07030,$2650/mo,2 bds  1 ba  -- sqft,Madison St Hoboken NJ,https://www.zillow.com/homedetails/Madison-St-Hoboken-NJ-07030/2085673296_zpid/,Apartment for rent,40.746190,-74.036920
2099110314,88 Clinton St APT 7,Hoboken,NJ,07030,$4500/mo,3 bds  2 ba  1310 sqft,88 Clinton St APT 7 Hoboken NJ,https://www.zillow.com/homedetails/88-Clinton-St-APT-7-Hoboken-NJ-07030/2099110314_zpid/,Apartment for rent,40.737956,-74.035939
2103048250,615 Monroe St APT 8,Hoboken,NJ,07030,$1650/mo,1 bd  1 ba  -- sqft,615 Monroe St APT 8 Hoboken NJ,https://www.zillow.com/homedetails/615-Monroe-St-APT-8-Hoboken-NJ-07030/2103048250_zpid/,Apartment for rent,40.745620,-74.037794
38883029,114 Park Ave,HOBOKEN,NJ,07030,$2300/mo,1 bd  1 ba  800 sqft,114 Park Ave Hoboken NJ,https://www.zillow.com/homedetails/114-Park-Ave-Hoboken-NJ-07030/38883029_zpid/,Apartment for rent,40.738488,-74.033707
2090948035,161 3rd St,Hoboken,NJ,07030,$2900/mo,3 bds  1 ba  750 sqft,161 3rd St Hoboken NJ,https://www.zillow.com/homedetails/161-3rd-St-Hoboken-NJ-07030/2090948035_zpid/,Apartment for rent,40.740074,-74.031520
2094308700,502 Bloomfield St # 3,Hoboken,NJ,07030,$2675/mo,2 bds  1 ba  -- sqft,502 Bloomfield St # 3 Hoboken NJ,https://www.zillow.com/homedetails/502-Bloomfield-St-3-Hoboken-NJ-07030/2094308700_zpid/,Apartment for rent,40.742552,-74.030486
38883363,320 Madison St APT 6,Hoboken,NJ,07030,$2200/mo,2 bds  1 ba  585 sqft,320 Madison St APT 6 Hoboken NJ,https://www.zillow.com/homedetails/320-Madison-St-APT-6-Hoboken-NJ-07030/38883363_zpid/,Apartment for rent,40.742239,-74.038354
2085685181,85 Madison St # 2,Hoboken,NJ,07030,$2150/mo,1 bd  1 ba  600 sqft,85 Madison St # 2 Hoboken NJ,https://www.zillow.com/homedetails/85-Madison-St-2-Hoboken-NJ-07030/2085685181_zpid/,Apartment for rent,40.752354,-74.032461
2005955520,None,None,None,None,None,1 $2650 2 $2650,523 Willow Ave Hoboken NJ,https://www.zillow.com/b/523-Willow-Ave-Hoboken-NJ/40.743575-74.032534_ll/,For Rent,40.743575,-74.032534
2108489297,219 Park Ave,Hoboken,NJ,07030,$2275/mo,1 bd  1 ba  400 sqft,219 Park Ave Hoboken NJ,https://www.zillow.com/homedetails/219-Park-Ave-Hoboken-NJ-07030/2108489297_zpid/,Apartment for rent,40.739860,-74.032676
2103510447,Harrison St,Hoboken,NJ,07030,$2500/mo,1 bd  1 ba  760 sqft,Harrison St Hoboken NJ,https://www.zillow.com/homedetails/Harrison-St-Hoboken-NJ-07030/2103510447_zpid/,Apartment for rent,40.745090,-74.038260
38886944,41 1st St APT 2F,Hoboken,NJ,07030,$2700/mo,1 bd  1 ba  607 sqft,41 1st St APT 2F Hoboken NJ,https://www.zillow.com/homedetails/41-1st-St-APT-2F-Hoboken-NJ-07030/38886944_zpid/,Apartment for rent,40.737175,-74.029643
2134431462,1325 Adams St # 501,Hoboken,NJ,07030,$3750/mo,2 bds  2 ba  1285 sqft,1325 Adams St # 501 Hoboken NJ,https://www.zillow.com/homedetails/1325-Adams-St-501-Hoboken-NJ-07030/2134431462_zpid/,Condo for rent,40.753984,-74.032324
59899810,400 9th St # W4F,Hoboken,NJ,07030,$2264/mo,Studio  1 ba  511 sqft,400 9th St # W4F Hoboken NJ,https://www.zillow.com/homedetails/400-9th-St-W4F-Hoboken-NJ-07030/59899810_zpid/,Apartment for rent,40.748473,-74.033698
2092527025,1021 Park Ave APT 2L,Hoboken,NJ,07030,$2100/mo,2 bds  1 ba  -- sqft,1021 Park Ave APT 2L Hoboken NJ,https://www.zillow.com/homedetails/1021-Park-Ave-APT-2L-Hoboken-NJ-07030/2092527025_zpid/,Apartment for rent,40.749359,-74.029926
68300607,63 Madison St APT 4,HOBOKEN,NJ,07030,$2150/mo,1 bd  1 ba  600 sqft,63 Madison St APT 4 Hoboken NJ,https://www.zillow.com/homedetails/63-Madison-St-APT-4-Hoboken-NJ-07030/68300607_zpid/,Apartment for rent,40.737543,-74.039207
38886957,41 1st St APT 4E,Hoboken,NJ,07030,$2495/mo,Studio  1 ba  575 sqft,41 1st St APT 4E Hoboken NJ,https://www.zillow.com/homedetails/41-1st-St-APT-4E-Hoboken-NJ-07030/38886957_zpid/,Condo for rent,40.737047,-74.029608
2085692843,Jackson St,Hoboken,NJ,07030,$2800/mo,1 bd  1 ba  800 sqft,Jackson St Hoboken NJ,https://www.zillow.com/homedetails/Jackson-St-Hoboken-NJ-07030/2085692843_zpid/,Apartment for rent,40.745250,-74.039180
2085698630,Washington St,Hoboken,NJ,07030,$2300/mo,1 bd  1 ba  -- sqft,Washington St Hoboken NJ,https://www.zillow.com/homedetails/Washington-St-Hoboken-NJ-07030/2085698630_zpid/,Apartment for rent,40.747280,-74.027890
2085698721,4th St,Hoboken,NJ,07030,$2200/mo,1 bd  1 ba  -- sqft,4th St Hoboken NJ,https://www.zillow.com/homedetails/4th-St-Hoboken-NJ-07030/2085698721_zpid/,Apartment for rent,40.742540,-74.037060
2085698790,625 Monroe St # 2L,Hoboken,NJ,07030,$1995/mo,2 bds  2 ba  800 sqft,625 Monroe St # 2L Hoboken NJ,https://www.zillow.com/homedetails/625-Monroe-St-2L-Hoboken-NJ-07030/2085698790_zpid/,Apartment for rent,40.745419,-74.037962
2085699061,204 Bloomfield St # 10,Hoboken,NJ,07030,$1990/mo,2 bds  1 ba  -- sqft,204 Bloomfield St # 10 Hoboken NJ,https://www.zillow.com/homedetails/204-Bloomfield-St-10-Hoboken-NJ-07030/2085699061_zpid/,Apartment for rent,40.739125,-74.031530
2085699358,Willow Ave,Hoboken,NJ,07030,$1750/mo,2 bds  1 ba  -- sqft,Willow Ave Hoboken NJ,https://www.zillow.com/homedetails/Willow-Ave-Hoboken-NJ-07030/2085699358_zpid/,Apartment for rent,40.752830,-74.029050
67078058,1210 Washington St APT 5N,HOBOKEN,NJ,07030,$2369/mo,1 bd  1 ba  630 sqft,1210 Washington St APT 5N Hoboken NJ,https://www.zillow.com/homedetails/1210-Washington-St-APT-5N-Hoboken-NJ-07030/67078058_zpid/,Apartment for rent,40.751626,-74.026908
38885292,212 9th St # 3,Hoboken,NJ,07030,$2200/mo,2 bds  1 ba  635 sqft,212 9th St # 3 Hoboken NJ,https://www.zillow.com/homedetails/212-9th-St-3-Hoboken-NJ-07030/38885292_zpid/,Apartment for rent,40.747799,-74.030183
1011083587,None,None,None,None,None,2 $2400+,1116 Hudson St Hoboken NJ,https://www.zillow.com/b/1116-Hudson-St-Hoboken-NJ/40.750491-74.026127_ll/,For Rent,40.750491,-74.026127
2085706773,68 Monroe St # 4,Hoboken,NJ,07030,$2050/mo,1 bd  1 ba  550 sqft,68 Monroe St # 4 Hoboken NJ,https://www.zillow.com/homedetails/68-Monroe-St-4-Hoboken-NJ-07030/2085706773_zpid/,Apartment for rent,40.738042,-74.040737
2109564016,(undisclosed Address),Hoboken,NJ,07030,$2000/mo,2 bds  1 ba  980 sqft,(undisclosed Address) Hoboken NJ,https://www.zillow.com/homedetails/(undisclosed-Address)-Hoboken-NJ-07030/2109564016_zpid/,Apartment for rent,40.749190,-74.031090
2085711805,16th St,Hoboken,NJ,07030,$2300/mo,Studio  1 ba  -- sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085711805_zpid/,Apartment for rent,40.756100,-74.028030
40.750007--74.025352,None,None,None,None,None,0 $2600 1 $4200,1100 Maxwell Ln Hoboken NJ,https://www.zillow.com/b/1100-Maxwell-Ln-HOBOKEN-NJ/40.750007-74.025352_ll/,For Rent,40.750007,-74.025352
2085712763,16th St,Hoboken,NJ,07030,$2700/mo,1 bd  1 ba  -- sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085712763_zpid/,Apartment for rent,40.756100,-74.028030
2085713028,16th St,Hoboken,NJ,07030,$5700/mo,3 bds  2 ba  1550 sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085713028_zpid/,Apartment for rent,40.756100,-74.028030
2100073683,3rd St,Hoboken,NJ,07030,$1850/mo,1 bd  1 ba  589 sqft,3rd St Hoboken NJ,https://www.zillow.com/homedetails/3rd-St-Hoboken-NJ-07030/2100073683_zpid/,Apartment for rent,40.740103,-74.030943
40.750138--74.024958,None,None,None,None,None,1 $3100+ 2 $4100+,1125 Maxwell Ln Hoboken NJ,https://www.zillow.com/b/1125-Maxwell-Ln-Hoboken-NJ/40.750138-74.024958_ll/,For Rent,40.750138,-74.024958
2095664592,1125 Maxwell Lane N Tower # 523,Hoboken,NJ,07030,$3800/mo,1 bd  1 ba  932 sqft,1125 Maxwell Lane N Tower # 523 Hoboken NJ,https://www.zillow.com/homedetails/1125-Maxwell-Lane-N-Tower-523-Hoboken-NJ-07030/2095664592_zpid/,Condo for rent,40.750458,-74.024810
2085716561,325 Bloomfield St APT 3B,Hoboken,NJ,07030,$1900/mo,2 bds  1 ba  800 sqft,325 Bloomfield St APT 3B Hoboken NJ,https://www.zillow.com/homedetails/325-Bloomfield-St-APT-3B-Hoboken-NJ-07030/2085716561_zpid/,Apartment for rent,40.740468,-74.030642
2085718252,1500 Garden St APT 7K,Hoboken,NJ,07030,$6100/mo,2 bds  2 ba  1555 sqft,1500 Garden St APT 7K Hoboken NJ,https://www.zillow.com/homedetails/1500-Garden-St-APT-7K-Hoboken-NJ-07030/2085718252_zpid/,Apartment for rent,40.755114,-74.027308
2097243178,Jefferson St,Hoboken,NJ,07030,$3596/mo,2 bds  2 ba  1051 sqft,Jefferson St Hoboken NJ,https://www.zillow.com/homedetails/Jefferson-St-Hoboken-NJ-07030/2097243178_zpid/,Apartment for rent,40.750373,-74.034667
2097243173,Jefferson St,Hoboken,NJ,07030,$4999/mo,3 bds  2 ba  1585 sqft,Jefferson St Hoboken NJ,https://www.zillow.com/homedetails/Jefferson-St-Hoboken-NJ-07030/2097243173_zpid/,Apartment for rent,40.750373,-74.034667
2107408302,163 3rd St,Hoboken,NJ,07030,$2900/mo,3 bds  1 ba  -- sqft,163 3rd St Hoboken NJ,https://www.zillow.com/homedetails/163-3rd-St-Hoboken-NJ-07030/2107408302_zpid/,Apartment for rent,40.740076,-74.031532
2085722360,167 Park Ave,Hoboken,NJ,07030,$2050/mo,2 bds  1 ba  -- sqft,167 Park Ave Hoboken NJ,https://www.zillow.com/homedetails/167-Park-Ave-Hoboken-NJ-07030/2085722360_zpid/,Apartment for rent,40.738693,-74.033163
2085723238,111 Bloomfield St # 1,Hoboken,NJ,07030,$2925/mo,1 bd  1 ba  -- sqft,111 Bloomfield St # 1 Hoboken NJ,https://www.zillow.com/homedetails/111-Bloomfield-St-1-Hoboken-NJ-07030/2085723238_zpid/,Apartment for rent,40.737964,-74.031386
68303863,1500 Hudson St APT 3A,Hoboken,NJ,07030,$2750/mo,1 bd  1 ba  740 sqft,1500 Hudson St APT 3A Hoboken NJ,https://www.zillow.com/homedetails/1500-Hudson-St-APT-3A-Hoboken-NJ-07030/68303863_zpid/,Apartment for rent,40.754413,-74.024827
72245999,501 Adams St APT 5J,HOBOKEN,NJ,07030,$3195/mo,2 bds  2 ba  952 sqft,501 Adams St APT 5J Hoboken NJ,https://www.zillow.com/homedetails/501-Adams-St-APT-5J-Hoboken-NJ-07030/72245999_zpid/,Apartment for rent,40.743374,-74.035513
2085729869,16th St,Hoboken,NJ,07030,$5600/mo,3 bds  2 ba  1550 sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085729869_zpid/,Apartment for rent,40.756100,-74.028030
2085733625,16th St,Hoboken,NJ,07030,$2600/mo,1 bd  1 ba  780 sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085733625_zpid/,Apartment for rent,40.756100,-74.028030
2085733645,Jackson St,Hoboken,NJ,07030,$3500/mo,2 bds  2 ba  1200 sqft,Jackson St Hoboken NJ,https://www.zillow.com/homedetails/Jackson-St-Hoboken-NJ-07030/2085733645_zpid/,Apartment for rent,40.745250,-74.039180
38885117,621 Park Ave,HOBOKEN,NJ,07030,$3500/mo,3 bds  1.5 ba  3000 sqft,621 Park Ave Hoboken NJ,https://www.zillow.com/homedetails/621-Park-Ave-Hoboken-NJ-07030/38885117_zpid/,Apartment for rent,40.744628,-74.031219
2085734642,16th St,Hoboken,NJ,07030,$3800/mo,2 bds  2 ba  1150 sqft,16th St Hoboken NJ,https://www.zillow.com/homedetails/16th-St-Hoboken-NJ-07030/2085734642_zpid/,Apartment for rent,40.756100,-74.028030
38884858,74 Garden St APT 1S,HOBOKEN,NJ,07030,$2900/mo,1 bd  1 ba  625 sqft,74 Garden St APT 1S Hoboken NJ,https://www.zillow.com/homedetails/74-Garden-St-APT-1S-Hoboken-NJ-07030/38884858_zpid/,Apartment for rent,40.736870,-74.033213
2085735622,124 Bloomfield St APT 4,Hoboken,NJ,07030,$2000/mo,2 bds  1 ba  -- sqft,124 Bloomfield St APT 4 Hoboken NJ,https://www.zillow.com/homedetails/124-Bloomfield-St-APT-4-Hoboken-NJ-07030/2085735622_zpid/,Apartment for rent,40.738464,-74.031743
2085735884,Jackson St,Hoboken,NJ,07030,$3000/mo,1 bd  1 ba  820 sqft,Jackson St Hoboken NJ,https://www.zillow.com/homedetails/Jackson-St-Hoboken-NJ-07030/2085735884_zpid/,Apartment for rent,40.745250,-74.039180
2085736165,Jefferson St,Hoboken,NJ,07030,$1800/mo,1 bd  1 ba  600 sqft,Jefferson St Hoboken NJ,https://www.zillow.com/homedetails/Jefferson-St-Hoboken-NJ-07030/2085736165_zpid/,Apartment for rent,40.741290,-74.037460
2085738281,528 Washington St # 1,Hoboken,NJ,07030,$2200/mo,1 bd  1 ba  -- sqft,528 Washington St # 1 Hoboken NJ,https://www.zillow.com/homedetails/528-Washington-St-1-Hoboken-NJ-07030/2085738281_zpid/,Apartment for rent,40.743176,-74.029482
2131425611,623 Willow Ave APT 4,Hoboken,NJ,07030,$1995/mo,1 bd  1 ba  1200 sqft,623 Willow Ave APT 4 Hoboken NJ,https://www.zillow.com/homedetails/623-Willow-Ave-APT-4-Hoboken-NJ-07030/2131425611_zpid/,Apartment for rent,40.744877,-74.032136
2105711114,226 Madison St APT 4,Hoboken,NJ,07030,$4000/mo,4 bds  2 ba  1200 sqft,226 Madison St APT 4 Hoboken NJ,https://www.zillow.com/homedetails/226-Madison-St-APT-4-Hoboken-NJ-07030/2105711114_zpid/,Apartment for rent,40.741216,-74.038750
68302879,15 Warren St APT 321,JERSEY CITY,NJ,07302,$2700/mo,1 bd  1 ba  740 sqft,15 Warren St APT 321 Jersey City NJ,https://www.zillow.com/homedetails/15-Warren-St-APT-321-Jersey-City-NJ-07302/68302879_zpid/,Apartment for rent,40.747110,-74.035104
2093898926,323 Bloomfield St,Hoboken,NJ,07030,$2000/mo,2 bds  1 ba  700 sqft,323 Bloomfield St Hoboken NJ,https://www.zillow.com/homedetails/323-Bloomfield-St-Hoboken-NJ-07030/2093898926_zpid/,Apartment for rent,40.740841,-74.030468
